Source,RA_ICRS,DE_ICRS,Plx,pmRA,pmDE,e_pmRA,e_pmDE,Gmag,BPmag,RPmag
4688798892053295104,6.00160065746,-72.72559225162,-0.0361,1.224,-2.674,0.792,0.839,20.532892,20.481369,20.477764
4688798892061869568,5.99873084250,-72.71718359196,-0.0911,-0.688,-1.618,0.764,0.648,20.454395,20.838650,20.326340
4688798896348540416,5.98620766852,-72.73119248490,-0.3829,1.210,-1.303,1.071,1.086,20.644646,20.932571,20.190893
4688798896351179904,5.99635004511,-72.72011749934,-0.0493,0.693,-1.171,0.055,0.060,16.832250,17.554363,16.025260
4688798926411769216,6.04185678773,-72.71468758911,-0.1515,0.352,-1.281,0.134,0.131,18.317432,18.808096,17.678999
4688798926411770880,6.07514888963,-72.71255210853,0.0477,0.786,-1.188,0.175,0.192,18.714869,19.267164,18.142412
4688798926412974720,6.03563065761,-72.71466730073,0.0857,0.066,-1.123,0.237,0.232,19.259330,19.649431,18.806662
4688798930711518080,6.06271661326,-72.70805479845,0.2550,0.939,-1.452,0.744,0.751,20.316833,20.424091,19.578684
4688798960771509632,5.99778364688,-72.71427849228,-0.0635,1.301,-1.503,0.242,0.241,19.025751,19.457827,18.433205
4688798960771511296,5.97621294856,-72.71307690943,0.1974,4.155,-4.964,0.250,0.260,19.270065,19.951237,18.551394
4688798960771513984,5.98608115556,-72.70925890252,-0.0774,0.969,-0.913,0.227,0.236,19.082870,19.580069,18.455217
4688798960771516032,5.99746597638,-72.70805704429,-0.1343,0.829,-1.935,0.272,0.271,19.357618,19.837217,18.825188
4688798960771516416,6.00681190363,-72.70607885702,0.0048,0.486,-1.197,0.058,0.058,16.869669,17.567999,16.069775
4688798960781345280,5.99463045761,-72.70764265282,2.6424,-0.952,-4.047,1.026,1.175,20.752815,20.739767,20.554068
4688798960781348864,6.01454701197,-72.70958900903,0.1643,-0.433,-3.960,0.859,0.916,20.638897,21.034039,19.642122
4688798960786512896,5.97752404891,-72.71820737812,-0.5663,0.653,-0.891,0.302,0.309,19.377314,19.871563,18.798393
4688798960786513408,5.99384708063,-72.70689996420,0.0971,0.140,-0.918,0.645,0.692,20.388847,20.469807,19.869677
4688798965066597888,6.01341741612,-72.71377643084,0.4753,0.625,-2.652,0.357,0.518,19.153658,19.001188,17.838068
4688798965070652288,6.01397692057,-72.71369346766,-0.1745,0.309,0.231,0.455,0.672,19.192345,18.915623,17.868658
4688798965070656384,5.97254924637,-72.71727117457,1.0393,-5.057,2.299,0.030,0.031,15.526065,15.969228,14.929167
4688798995131252736,6.04405352840,-72.70746305958,0.0029,0.250,-0.725,0.280,0.276,19.378435,19.761343,18.759880
4688798995131262080,6.06690879703,-72.69790845447,0.0570,5.265,-2.488,0.117,0.101,17.847872,18.135033,17.366606
4688798995131266944,6.07279019474,-72.68984636523,0.2336,0.653,-1.344,0.187,0.181,18.818762,19.277855,18.279274
4688798995132525440,6.07483215280,-72.69273832881,0.1876,-0.639,-2.021,1.913,2.719,20.867926,21.175583,20.914034
4688798995146258432,6.07585572877,-72.69511645958,,,,,,20.916850,20.872026,20.738806
4688798999428885504,6.05768524687,-72.69505169605,,,,,,20.937850,21.584658,19.828606
4688798999430382208,6.04039073356,-72.69871497079,4.7537,16.951,-5.360,0.012,0.011,12.233451,12.661887,11.641979
4688799029490994304,6.10197849209,-72.70231789695,0.4943,2.133,0.114,0.220,0.212,18.960821,19.710700,18.216276
4688799029491000832,6.13005554933,-72.69494888578,0.2225,0.417,-1.485,0.237,0.243,19.207113,19.608904,18.643536
4688799029500844416,6.09179628016,-72.70508781067,,,,,,21.021767,21.318798,20.128313
4688799029500848896,6.10451518554,-72.69769868408,0.8218,-1.179,-1.372,1.133,1.085,20.647924,20.859583,20.123090
4688799029504492032,6.12777835422,-72.69458802721,0.0488,0.335,-1.062,0.198,0.201,18.958733,19.413082,18.396885
4688799033788465920,6.13736131266,-72.69341148019,,,,,,20.969090,21.160635,20.428493
4688799033790121344,6.10200667983,-72.70681363032,0.2538,5.285,-2.586,0.138,0.139,18.344193,18.674017,17.889034
4688799063864230784,6.17412706529,-72.68608603360,1.4326,15.312,1.741,0.201,0.191,18.798273,19.999897,17.699999
4688799068149843840,6.18818207244,-72.68550887588,-0.2452,0.666,-1.328,0.163,0.148,18.559711,19.061878,17.901314
4688799068149845376,6.17342641477,-72.68857834870,0.1859,5.482,-2.408,0.017,0.016,13.878667,14.339148,13.257907
4688799068150689792,6.14772229375,-72.69510216004,-0.3278,-0.010,0.003,0.734,0.805,20.535868,20.607912,20.096066
4688799098210486912,6.12542218154,-72.68343762503,0.6626,14.002,-11.733,0.217,0.209,18.941984,19.659954,18.121614
4688799102505529856,6.09194561444,-72.68938499631,-0.0640,0.218,-1.395,0.285,0.288,19.399931,19.878950,18.886103
4688799102509590400,6.10101324013,-72.69100046413,0.0677,0.181,-1.230,0.295,0.311,19.433083,19.892605,18.882940
4688799132570228480,6.16201776074,-72.67861444533,-0.0203,0.642,-1.283,0.099,0.102,17.776287,18.344223,17.085186
4688799132571410944,6.16918644598,-72.67686923183,0.0469,0.579,-1.114,0.290,0.299,19.493347,19.934060,18.935495
4688799132571411072,6.18135509351,-72.67671276475,0.6709,0.013,-0.676,0.482,0.501,20.155106,20.611153,19.636568
4688799132577685888,6.17912490297,-72.67450925648,6.1812,17.731,-51.926,0.175,0.183,18.616629,20.420036,17.250832
4688799136867464704,6.18303457911,-72.67110771913,1.1578,0.554,-2.830,0.780,0.889,20.601404,20.764713,19.859905
4688799136869312256,6.18862730117,-72.67077641896,0.0118,0.582,-1.259,0.057,0.054,16.850250,17.566023,16.042282
4688799136869313792,6.18279201146,-72.67483386586,6.2040,18.285,-51.637,0.028,0.027,15.408879,16.652431,14.306683
4689549721055131904,6.09720869573,-72.68451963862,-0.0269,0.567,-1.358,0.345,0.374,19.668736,20.176235,19.108002
4688799166929908224,6.26448268758,-72.73760590101,0.2058,5.110,-2.570,0.106,0.098,17.916172,18.262669,17.452131
4688799166931140736,6.25638196302,-72.74217121041,0.0816,0.192,-1.170,0.259,0.248,19.360844,19.973778,18.682219
4688799171229082880,6.25232720255,-72.74108808360,2.0961,43.578,1.626,0.135,0.134,17.395430,18.601032,16.195710
4688799201289646080,6.31489157857,-72.73643970296,-0.0827,0.426,-1.019,0.212,0.203,19.089520,19.609380,18.519604
4688799201289653504,6.32867766512,-72.72996242725,-0.0913,0.354,-1.438,0.254,0.258,19.232513,19.722906,18.672323
4688799201290908160,6.28582176814,-72.73236951535,-0.0596,0.737,-2.268,0.562,0.607,20.366400,20.795223,19.817740
4688799201290938496,6.29522163801,-72.73932637314,-0.8546,2.937,-1.016,1.516,1.906,20.858130,21.125599,20.129335
4688799205589471744,6.31995841488,-72.73494997914,-0.7481,1.531,-1.109,0.666,0.753,20.432537,20.950228,19.898146
4688799235649395712,6.26922046954,-72.72899440290,0.8911,6.488,-1.895,0.094,0.093,17.819122,18.618172,16.974363
4688799235650617344,6.21915735064,-72.74190824807,0.3718,5.334,-2.666,0.253,0.241,19.297348,19.724066,18.696741
4688799235650674816,6.22886338927,-72.74137971313,-1.8145,1.688,-1.562,1.772,1.545,20.822733,20.763222,20.631920
4688799239945789440,6.22665278608,-72.73391566212,-0.2201,1.057,-1.652,0.605,0.646,20.354948,20.720867,19.917646
4688799239946668800,6.24193405780,-72.73277180325,0.2539,1.660,-0.036,1.044,1.070,20.728252,21.315706,20.272049
4688799239947048320,6.25193503238,-72.73176191387,,,,,,20.820808,20.461840,19.777826
4688799239948559488,6.24059290411,-72.73915477255,2.0382,43.207,0.891,0.087,0.078,17.477657,18.767248,16.359426
4688799270009133952,6.27704940556,-72.72845666019,-0.2256,0.434,-1.064,0.142,0.139,18.453571,18.985823,17.826670
4688799270009143680,6.32192411559,-72.71726158389,0.0504,5.419,-2.467,0.250,0.248,19.274513,19.782553,18.680864
4688799270010358528,6.29110494701,-72.72600613682,0.3992,0.442,-1.627,0.406,0.369,19.785860,20.178131,19.094547
4688799270010359296,6.27773261079,-72.72234963526,0.1095,0.200,-0.894,0.229,0.220,19.197376,19.664448,18.660780
4688799270010360320,6.32464193335,-72.71895853483,0.2466,5.391,-2.486,0.360,0.350,19.780722,20.356367,19.136890
4688799270010360576,6.31713483634,-72.71474818738,-0.1440,0.568,-1.161,0.238,0.210,19.022738,19.413979,18.476374
4688799270010426240,6.31246413017,-72.71695149597,0.9381,-0.117,-1.879,0.723,0.856,20.403154,20.557661,20.219183
4688799304369581824,6.35931476301,-72.72786510539,-0.5838,0.360,-0.879,0.464,0.389,19.914873,20.395342,19.393435
4688799304369607296,6.36034330589,-72.71919498182,-0.6423,1.229,1.835,0.364,0.399,19.424026,19.789017,18.785840
4688799304369614848,6.37326318264,-72.71636262096,0.2268,0.448,-1.512,0.286,0.270,19.455284,19.908285,18.924171
4688799304370098432,6.36686670380,-72.72370612377,,,,,,21.492512,20.706430,19.085619
4688799304370098560,6.35556832307,-72.72189793122,-0.3117,0.273,-0.845,0.311,0.324,19.589050,19.927258,19.033098
4688799304370123904,6.34257090208,-72.72313365471,0.6360,-4.410,2.127,0.440,0.476,20.003231,21.040215,18.935266
4688799308668014848,6.37903088548,-72.71266749086,0.4132,-1.768,-0.823,0.066,0.065,17.185173,17.550375,16.660444
4688799308668015872,6.38566666417,-72.71506922191,-0.0417,0.447,-1.301,0.045,0.044,16.458820,17.233685,15.596813
4688799308668656640,6.36022292239,-72.72036239807,0.1560,0.383,-0.866,0.566,0.600,20.262724,20.715014,19.715206
4688799338728622976,6.43660549816,-72.71141114936,0.4583,0.595,-2.222,0.244,0.233,19.185884,19.707392,18.602716
4688799338729361664,6.38769721540,-72.71237510546,-0.9365,-0.474,-1.111,0.956,1.022,20.702402,20.692009,20.650547
4688799338729366272,6.42531941612,-72.71260458156,-0.0021,0.153,-1.120,0.247,0.235,19.251295,19.766565,18.690887
4688799338729370624,6.43197818384,-72.71059801032,,,,,,20.935038,20.897373,20.727130
4688799338729371136,6.43955830196,-72.71055310099,-0.1868,0.250,-1.445,0.312,0.301,19.601572,20.051138,18.958150
4688799338729373440,6.41216855597,-72.70834706350,1.1434,0.358,-0.697,0.540,0.567,20.102203,20.488460,19.545141
4688799338729384704,6.43407531483,-72.70477245342,-0.0935,5.319,-2.336,0.367,0.332,19.740343,20.300617,19.185740
4688799343025898496,6.39456605633,-72.71906856866,,,,,,20.943026,21.195707,20.292812
4688799343025900544,6.40510047365,-72.71412643250,1.5206,1.754,-0.236,2.285,1.782,20.911177,20.929375,20.071815
4688799343026264960,6.43123281157,-72.71214581796,-1.3528,1.747,-2.369,1.565,1.786,20.791964,21.009579,20.333813
4688799343027747456,6.42612772016,-72.70845473880,0.5863,5.252,-2.947,0.044,0.043,16.419167,16.834677,15.842893
4688799343028585856,6.40270370323,-72.71341485641,-1.1708,-0.368,-2.072,1.216,1.864,20.784847,21.318329,20.195124
4688799373088359680,6.33087600975,-72.71586181378,-0.0266,0.558,-1.349,0.284,0.270,19.388166,19.869417,18.821117
4688799373088366464,6.35537754162,-72.70722157092,-0.2425,0.569,-1.127,0.211,0.209,19.077288,19.590840,18.452330
4688799373089109632,6.37222226142,-72.70697299767,-0.1538,0.870,-1.167,0.757,0.813,20.500223,20.944193,20.171621
4688799373101874560,6.33328973428,-72.71608458020,-0.6811,0.871,-0.715,0.697,0.829,20.454107,20.789694,20.057410
4688799373103385600,6.37186399517,-72.70471652583,-0.2500,0.669,-1.798,0.422,0.475,19.968029,20.510435,19.571512
4688799377385848704,6.36059704659,-72.71165705398,1.2344,3.703,-2.975,1.435,2.145,20.833042,21.366734,19.723171
4688799377387488000,6.37142752352,-72.70533329192,0.0693,0.884,-1.724,0.236,0.235,19.188377,19.535660,18.671125
4688799377387495552,6.34554892273,-72.71510574742,0.3781,13.016,-9.548,0.115,0.116,18.005146,18.525326,17.339210
4688799407448108800,6.42158888363,-72.70195687017,,,,,,21.740536,19.764368,17.826103
4688799407448378496,6.40870447514,-72.69945495922,1.2642,4.411,-6.522,0.169,0.167,18.735483,19.927046,17.619972
4688799407448862848,6.39623647104,-72.70200764560,-0.1801,0.567,-1.508,0.229,0.223,19.181225,19.659512,18.564882
4688799407448865280,6.39367439093,-72.70082053158,-0.1472,3.489,-2.393,0.355,0.344,19.768532,20.014332,19.311200
4688799407448867200,6.38868443635,-72.69987829260,-0.0999,2.639,-1.904,0.342,0.316,19.689934,20.002459,19.282362
4688799407448877184,6.43851901637,-72.69754883627,0.1779,0.278,-1.601,0.431,0.414,20.084415,20.562065,19.734306
4688799411745379584,6.42831720006,-72.70094175635,0.0409,9.723,-1.788,0.717,0.782,20.471544,21.130966,19.488190
4688799411747221120,6.41310637566,-72.70078962183,0.5999,16.059,0.169,0.046,0.046,16.547306,16.965761,15.968348
4688799441807828736,6.21972498272,-72.72740698691,-0.0131,0.820,-1.127,0.174,0.171,18.680180,19.124578,18.154250
4688799441807838336,6.24966704986,-72.71562516494,0.4363,0.223,-0.955,0.206,0.200,18.930191,19.471272,18.301558
4688799441809050752,6.24409759931,-72.72140094107,-0.2366,0.720,-1.293,0.327,0.286,19.501966,20.022993,18.853727
4688799441809110400,6.21844738311,-72.73148300500,-0.8040,1.218,-1.443,0.615,0.635,20.371508,20.932892,19.905008
4688799441809116672,6.24541012989,-72.71650315195,0.2447,1.574,-1.573,0.924,1.162,20.698530,21.068426,20.286800
4688799446102928512,6.23732050084,-72.72644943369,0.0945,0.363,-0.983,0.226,0.228,19.210327,19.672392,18.684560
4688799446102929536,6.23614227933,-72.72774989482,0.4694,-0.047,-1.102,0.287,0.273,19.519361,19.931614,19.033905
4688799446105099264,6.22619338015,-72.72539484183,,,,,,20.997993,20.982069,20.768625
4688799446105107328,6.26641432795,-72.71745948610,,,,,,21.067736,21.106155,20.350002
4688799446105325568,6.25726652699,-72.71395207001,,,,,,20.990650,20.684235,20.349194
4688799446105693440,6.24077160728,-72.71668537697,,,,,,20.994095,20.430347,20.712135
4688799476167574016,6.28083909964,-72.71805641315,0.2094,0.309,-1.641,0.159,0.147,18.582747,19.141266,17.889477
4688799476167579776,6.31962352212,-72.70988075413,-0.0892,0.571,-1.301,0.227,0.220,18.918718,19.333160,18.384865
4688799476167581696,6.32164693269,-72.70772592367,0.0190,0.166,-1.009,0.168,0.174,18.701576,19.173893,18.054401
4688799476168790656,6.27384853299,-72.71462275722,0.1341,0.352,-1.138,0.316,0.300,19.616474,20.124275,19.034874
4688799476168791040,6.30518005268,-72.71302810195,0.1422,-0.116,-0.924,0.235,0.228,19.218940,19.627153,18.677086
4688799476168853120,6.27247116180,-72.72041649099,-0.1782,-0.082,-0.281,0.621,0.603,20.273975,20.406828,20.206580
4688799476168856064,6.28105262389,-72.71528595255,0.6229,-0.028,-0.881,0.687,0.732,20.500195,20.877720,19.784103
4688799476168861312,6.30619146373,-72.70412226982,0.4338,1.005,-0.400,0.727,0.805,20.487621,21.055912,19.969590
4688799476169569536,6.28008417220,-72.71992803192,,,,,,20.935673,21.215345,20.526659
4688799476181089152,6.30216331347,-72.70836755429,0.2648,0.551,-2.034,0.442,0.489,20.089678,20.600306,19.484667
4688799480465326336,6.28724580169,-72.70696736850,,,,,,20.879473,20.932915,20.556894
4688799510527312512,6.21321893398,-72.71996709726,0.0781,0.349,-1.381,0.237,0.231,19.244606,19.651602,18.598057
4688799510527324544,6.23722423335,-72.70669010745,-0.0284,0.507,-1.248,0.134,0.129,18.384563,18.932472,17.733679
4688799510528529280,6.24481750306,-72.70990357291,0.1264,0.101,-0.917,0.239,0.235,19.288704,19.839285,18.680893
4688799510528529792,6.25147625637,-72.70627567534,0.1057,0.993,-1.272,0.236,0.229,19.274504,19.737430,18.697430
4688799544888268800,6.26796956986,-72.70197729538,-0.4874,0.069,-0.844,0.651,0.752,20.479128,20.908813,20.111357
4688799544888270592,6.29676666006,-72.69328567630,-0.1616,0.635,-0.981,0.228,0.232,19.227142,19.715345,18.664286
4688799544888337536,6.28793624501,-72.70359712265,,,,,,21.103544,20.998800,20.662040
4688799544888340352,6.28760235766,-72.69879681319,0.8702,-0.447,-1.112,0.717,0.826,20.404371,20.720630,19.790897
4688799544888586368,6.28014047204,-72.70586131970,0.6744,12.859,-5.507,0.621,0.638,20.376484,21.041563,19.502520
4688799549184696320,6.28165901129,-72.70689664746,,,,,,20.872562,20.764256,20.848454
4688799549186178688,6.31449940041,-72.69731709368,-0.1374,0.253,-0.716,0.286,0.284,19.480816,20.021954,18.890882
4688799579246804224,6.35887337932,-72.69980082953,0.1947,-0.784,-7.416,0.082,0.081,17.566584,17.870764,17.125230
4688799579246810112,6.37063885008,-72.69233999046,0.0155,0.331,-1.083,0.160,0.158,18.642178,19.150778,18.008623
4688799579247553408,6.36684752736,-72.69880805863,0.1553,5.072,-2.058,0.534,0.635,20.239965,20.929014,19.568910
4688799579248007424,6.32920561563,-72.70459912788,0.0114,-0.032,-0.876,0.630,0.700,20.391903,20.556496,19.688242
4688799579248008832,6.37013619809,-72.69697959294,-0.1407,0.414,-1.525,0.255,0.267,19.338156,19.818531,18.832508
4688799579248009088,6.35759828624,-72.69573504867,-0.1659,0.277,-1.162,0.279,0.274,19.405825,19.942015,18.759380
4688799579248215936,6.37760526660,-72.69599674711,1.2280,0.853,-1.793,0.966,1.259,20.742928,21.134327,20.371140
4688799579261815936,6.37219497607,-72.70044984811,-0.7973,7.169,-3.335,0.872,0.969,20.552404,21.122395,19.740557
4688799583545914112,6.34961769756,-72.69666800105,0.3834,7.635,-5.558,0.020,0.020,14.775025,15.245648,14.138289
4688799583545918976,6.35050295374,-72.70304200663,-0.0801,0.412,-1.084,0.236,0.220,19.078934,19.525583,18.544018
4688799613607301632,6.39157430879,-72.69744994445,3.1245,-2.716,-4.131,1.541,1.476,20.654932,21.249462,20.207556
4688799613607313152,6.41264222114,-72.69299788612,0.2390,0.325,-1.120,0.215,0.208,19.122475,19.556541,18.613642
4688799613607324032,6.42276211713,-72.68733300074,0.2056,0.873,-1.231,0.256,0.248,19.345340,19.745570,18.759340
4688799613607328384,6.41350410665,-72.68460397009,0.4246,2.927,-4.622,0.632,0.717,20.408113,20.747730,19.715929
4688799617903809920,6.39807392183,-72.68802194198,,,,,,20.938840,21.180020,21.615280
4688799647966290560,6.32306747873,-72.69029006530,0.2612,5.829,-2.650,0.130,0.130,18.362162,18.778970,17.860037
4688799647966291328,6.33890502453,-72.68942676435,0.5507,0.649,-0.782,0.270,0.267,19.375486,19.831165,18.787512
4688799647979784832,6.36681555809,-72.68262179557,1.0242,1.429,-1.145,0.732,0.769,20.438000,20.427044,20.405134
4688799652264123904,6.34476663550,-72.69471326045,,,,,,21.059103,21.246560,20.354166
4688799682326040192,6.40675177318,-72.67477414255,0.0231,0.356,-1.119,0.247,0.232,19.182405,19.647370,18.506037
4688799682326810112,6.40111851783,-72.68161700539,-0.1689,0.077,-1.228,0.251,0.243,19.347818,19.882675,18.756586
4688799682327225728,6.37892444109,-72.67863668669,0.3228,0.702,-1.168,0.363,0.338,19.714802,20.152916,19.110420
4688799682327954176,6.40476260030,-72.67299476304,-0.2705,0.574,-1.266,0.367,0.339,19.753555,20.306671,19.165630
4688799686621053440,6.40051904472,-72.67416889236,0.0798,0.586,-1.114,0.321,0.318,19.552870,20.052230,18.945960
4688799686623293696,6.42503376828,-72.66568348236,0.2530,1.219,-1.798,0.899,0.847,20.477943,20.945340,19.853430
4688799686624714624,6.41299619408,-72.67092730810,,,,,,21.082703,21.553696,20.896679
4688799686625118976,6.40332897714,-72.67614093101,1.1516,8.735,11.329,0.039,0.037,15.995128,16.496304,15.334204
4688799686626919296,6.40963007977,-72.68088462736,0.2100,5.020,-2.495,0.106,0.104,18.012886,18.352053,17.526290
4688799716685757056,6.49907654112,-72.69570314996,1.3774,24.468,0.499,0.240,0.218,19.191200,20.463312,18.067500
4688799716686500096,6.45529318416,-72.70779001514,0.5538,4.776,-2.529,0.737,0.722,20.451838,20.949764,19.770605
4688799716686518912,6.48054327392,-72.70108922704,,,,,,20.890133,21.137026,20.104961
4688799716686528896,6.46428827826,-72.69481414057,0.2568,0.360,-0.515,0.273,0.273,19.362164,19.752523,18.814740
4688799716686542080,6.49581960755,-72.68923256077,-1.9403,2.759,-0.761,3.175,2.519,20.922785,20.849077,20.886469
